,BENCH,EW_LIVE,MAX_SHARPE_NET
2002-02-28,-0.01793613349209011,-0.0031552111600945364,0.011794348528043943
2002-03-31,0.03327104845760509,0.06572686939186696,0.03465826303642535
2002-04-30,-0.05815562698961707,-0.022862794369410487,0.04285399337801173
2002-05-31,-0.005933949553542428,-0.013121610395059404,-0.0023902669414182314
2002-06-30,-0.07380754551931645,-0.05962044003082986,-0.037567347716130586
2002-07-31,-0.07881923120455903,-0.09048952199532276,-0.09556069679797763
2002-08-31,0.006800935529437169,0.013705996318906477,-0.008416967402416622
2002-09-30,-0.10485261935685886,-0.07624134053104469,-0.009499727467732502
2002-10-31,0.08228396588068909,0.0522364040170619,-0.0030914267591217433
2002-11-30,0.061681209608433596,0.10024326200677103,-0.008652174415477725
2002-12-31,-0.05656988695633591,-0.044241198661836456,-0.006809200474278841
2003-01-31,-0.024594799603326223,-0.024361945089995375,-0.010798223716925235
2003-02-28,-0.013478811223964438,-0.013018023052171125,0.004808122189102711
2003-03-31,0.002139607952279965,0.021285324169310057,0.045662978753166765
2003-04-30,0.08461213250697153,0.09401151937189209,0.06411853543332342
2003-05-31,0.05483640968054493,0.10668206998045743,0.06722022067702725
2003-06-30,0.010651437612090309,0.015338453686714616,0.014504515426757316
2003-07-31,0.01802695017925582,0.04585354957362116,0.0459592453151813
2003-08-31,0.020625888142117965,0.0426687110158187,-0.011202881636812283
2003-09-30,-0.010906180962421796,-0.009727081373741984,0.02958167274715643
2003-10-31,0.0535270141183215,0.08275170268213494,0.08675767906635971
2003-11-30,0.010920981217995784,0.025980202852248495,0.017007746146825174
2003-12-31,0.05031321584220838,0.04135439739310288,0.050078657495364706
2004-01-31,0.019770008947123552,0.027938171643214788,0.06990293832329303
2004-02-29,0.013570662927145039,0.02502369708775747,0.022877912557383993
2004-03-31,-0.013245785776349273,0.007805448958369479,0.042179619470291065
2004-04-30,-0.01892140110892071,-0.021864756317114032,-0.10690692367080214
2004-05-31,0.017122884217053214,0.026077525161974195,0.059872275860976466
2004-06-30,0.018501666687631202,0.03423957026605914,0.0312084906291602
2004-07-31,-0.03221850539356219,-0.03792106693709182,-0.047043367925329094
2004-08-31,0.0024359013886678937,0.003239203753924851,0.03877767742205095
2004-09-30,0.010037068940407678,0.038525399758816685,0.05656211947790687
2004-10-31,0.01288492850456291,0.029103615944488716,0.02961621750510665
2004-11-30,0.04451684725947147,0.06088181178383357,0.06173428549824398
2004-12-31,0.030121238633580294,0.046987371600226154,0.10723608200655609
2005-01-31,-0.02242071066147644,-0.02938476190476204,-0.011074061142433289
2005-02-28,0.0209043101606039,0.026767871913950553,0.03784111825718591
2005-03-31,-0.018293201838265993,-0.013744745797168032,-0.0022104311874009876
2005-04-30,-0.018735308373885706,-0.02277609074748604,0.014444728965198668
2005-05-31,0.03222505020503519,0.055682835235553195,0.09164022140477522
2005-06-30,0.0015148815741865551,0.020203042759470102,0.08149123620055916
2005-07-31,0.0382612054922038,0.05597952847846217,0.04832196158995238
2005-08-31,-0.009374707771653501,-0.010917842097017155,-0.015418961999024067
2005-09-30,0.008025551726135394,0.015566967018467482,0.028204749690582804
2005-10-31,-0.023650355183156502,-0.011115389041470658,-0.02386812745893225
2005-11-30,0.043952465578006805,0.05444922070750315,0.0824126617072532
2005-12-31,-0.001913994623408688,0.006842009829364324,0.0044529290753025945
2006-01-31,0.024014059111177044,0.05710898079556355,0.08758210887060343
2006-02-28,0.005725472431199474,0.011820699741017023,0.015680981079890667
2006-03-31,0.01650411870254831,0.028683333539144134,0.06443166721550035
2006-04-30,0.012631399331217263,0.008286891831992394,0.01014657482907968
2006-05-31,-0.03012018602358768,-0.03543848079586722,-0.06356977476604408
2006-06-30,0.002607730139974729,0.004283792382225652,-0.005923674072970954
2006-07-31,0.00447834901002353,-0.011452053809689772,-0.010886193347336284
2006-08-31,0.021822354919729614,0.03004985046479676,0.025158725353619016
2006-09-30,0.027001894429296902,0.030395869462308038,0.07234373223521173
2006-10-31,0.031516614584746305,0.04638154386523866,0.041372069582255505
2006-11-30,0.01988520199964605,0.033459138027689704,0.09441092927756178
2006-12-31,0.013371070959553366,0.004226391701627839,0.011983978214038656
2007-01-31,0.015040477594474355,0.03378471687630364,0.040903157211687934
2007-02-28,-0.019617512251938307,-0.0027486555558169454,0.06701151305881432
2007-03-31,0.01158903461459837,0.007679578794563092,0.016682665957837704
2007-04-30,0.04429591793179011,0.03918939690779057,0.03825570833430529
2007-05-31,0.03392007606626657,0.036789380215317184,0.014958933857306409
2007-06-30,-0.014621063367777798,-0.014615723917949594,0.016116674238466036
2007-07-31,-0.03131018614450798,-0.03067983779682277,0.0024438608013867746
2007-08-31,0.012832770540187388,0.01996949660868917,-0.01460746479404864
2007-09-30,0.03871424463619699,0.037144644156305806,0.03705314523291027
2007-10-31,0.013566594078643357,0.02944732551407017,0.12375974950691528
2007-11-30,-0.03873230513090253,-0.04000607725172115,-0.02055007971317277
2007-12-31,-0.011260491763805613,-0.006017378463195492,-0.010171898415290807
2008-01-31,-0.06046139232114145,-0.05266480475019929,-0.042545524049071366
2008-02-29,-0.025842253146606597,-0.027303542028444018,-0.05518599502089549
2008-03-31,-0.008942556896780807,-0.002497119461842855,-0.0021319543559261763
2008-04-30,0.047662654505944424,0.06523828752634665,0.04299568691053102
2008-05-31,0.01511644432841508,0.026566258312602172,0.02499593474810398
2008-06-30,-0.08357587152072021,-0.09399746403757411,-0.043230810916592186
2008-07-31,-0.008985980336375543,0.011971972680906466,-0.0554111210829494
2008-08-31,0.015453586393202157,0.029755131874892454,-0.004817292000956931
2008-09-30,-0.09417348096707479,-0.08456092933273325,-0.11828654452819659
2008-10-31,-0.1651865591794237,-0.1926558899077127,-0.15238696274789357
2008-11-30,-0.06960654277527278,-0.09437532727080875,-0.08089619082465647
2008-12-31,0.009795836436700789,0.055947463894501996,0.0006903670887022144
2009-01-31,-0.08211404976242931,-0.08145717969220065,-0.04931865370913826
2009-02-28,-0.10744886939212539,-0.10303518934888918,-0.07745865906211719
2009-03-31,0.083310554045682,0.10665697661575392,0.060556371641438164
2009-04-30,0.09934602878418852,0.17810204374683528,0.02581040479703074
2009-05-31,0.058453688689324323,0.04640100875840956,0.016991935615844445
2009-06-30,-0.0006548278149187681,0.007536600176426736,0.011454825299660364
2009-07-31,0.07460553512683488,0.09288560399958883,0.052995053816177855
2009-08-31,0.03693952317386273,0.06196335052411121,0.005742374535971677
2009-09-30,0.03545683087378371,0.04684878793714155,0.05418643824585965
2009-10-31,-0.019224883696548845,-0.03381208561572697,-0.009684876387237338
2009-11-30,0.06160711682753095,0.061096100438507536,0.08241719015394561
2009-12-31,0.01910061764923432,0.05011667693498197,0.033907944086950685
2010-01-31,-0.03634223410616999,-0.02843303740644155,0.0017608649973978852
2010-02-28,0.031194247817647236,0.04198554895417942,0.029204938642831507
2010-03-31,0.06087983958427179,0.06948579966756128,0.047117150255370485
2010-04-30,0.015470339901669128,0.03670169670891463,0.05736499504027967
2010-05-31,-0.07945479844794756,-0.06653709109934088,-0.0756829596626255
2010-06-30,-0.051741033911051004,-0.05196406005143568,-0.030816452868432393
2010-07-31,0.06830108580894678,0.07097043021442634,0.02017278529402233
2010-08-31,-0.04498069448943187,-0.040491328220917985,-0.025108733891184284
2010-09-30,0.08955486931572154,0.10153927098013729,0.06846840351975543
2010-10-31,0.03820195042346164,0.04159651566296613,0.08016335174002753
2010-11-30,0.0,0.008334580767065681,0.03752983357889241
2010-12-31,0.0668523212884975,0.07098732943728582,0.13047272020100104
2011-01-31,0.023300256110722284,0.026490900747776002,0.021318011064319766
2011-02-28,0.034737156027991656,0.03858494570877446,0.05380635685191772
2011-03-31,0.00012005227487144055,0.016582619460458577,0.04639492880030506
2011-04-30,0.028961368658024345,0.034850135084122706,0.08294084530539066
2011-05-31,-0.011214558148377352,-0.0032164563089213164,-0.03323622822937202
2011-06-30,-0.016869576342280035,-0.01694651075748564,-0.03572469583660469
2011-07-31,-0.020004812184833187,-0.03568285434914067,-0.042230473501382045
2011-08-31,-0.054975093916279194,-0.054610944120387875,-0.062286081835320896
2011-09-30,-0.06942124897348656,-0.08159456294425334,-0.06839418649943528
2011-10-31,0.1091477465318702,0.13193437760241522,0.08570645255560251
2011-11-30,-0.004064139320913984,0.00021662588822134608,-0.02624021868633907
2011-12-31,0.010448526958278803,0.008780127253772937,-0.0015892315931408901
2012-01-31,0.04637449617081302,0.06992956817762527,0.025895817802314314
2012-02-29,0.043405361764845996,0.04035468583379082,0.08739529923223913
2012-03-31,0.032164118663028596,0.0333782288762688,0.03590550807420126
2012-04-30,-0.0066761410264915,-0.003109758259295907,0.03559033398384552
2012-05-31,-0.060055549594474456,-0.055607176088850255,-0.05064590034083482
2012-06-30,0.04058103773319144,0.033797761202055125,0.027699822901908533
2012-07-31,0.01182935944194985,0.004693497331981378,0.028137963556622705
2012-08-31,0.025053073394729397,0.03106150776569952,-0.018437838205629435
2012-09-30,0.02535050891296242,0.02319667357616579,0.07311496452199369
2012-10-31,-0.018198084307231355,-0.004579346601402537,-0.050061220068274126
2012-11-30,0.00565951158643152,0.019780558838765172,0.018108061465048172
2012-12-31,0.008934625781259697,0.021111967487786713,0.001779464071076287
2013-01-31,0.051190109462140976,0.0683541013680173,0.05946484661636212
2013-02-28,0.012759280996089917,0.017786729491216853,0.048830279650385264
2013-03-31,0.037971143743241065,0.045139671371230455,0.07356658231660824
2013-04-30,0.019212223367290004,0.022616374807689733,0.05234751126141339
2013-05-31,0.023609656895403397,0.02694698970819541,0.005143342065751301
2013-06-30,-0.01334450400825904,-0.01006126625423833,-0.02413102450573831
2013-07-31,0.05167644298451424,0.05464386521309819,0.06788532870565332
2013-08-31,-0.02999222487838127,-0.021811921926314846,-0.0044591164649183685
2013-09-30,0.031646948896715266,0.04874598476568673,0.07120076086197319
2013-10-31,0.046306606478898615,0.04364678189112873,0.04216087573513122
2013-11-30,0.0296374803794881,0.024987806167973227,0.024244196402391706
2013-12-31,0.025926681274909047,0.030143362944037327,0.01811966463683341
2014-01-31,-0.0352482049119045,-0.01289682481794094,-0.022390948973936967
2014-02-28,0.04551560777662367,0.05282483865889625,0.08915931552167305
2014-03-31,0.008295580773147071,0.0031625404106444205,-0.028458164254765713
2014-04-30,0.006951525362882904,-0.0037765409719094276,-0.01753299019384626
2014-05-31,0.023206388700018454,0.02588649408827815,0.0003356887838738119
2014-06-30,0.02064465842839991,0.029095874793674186,0.04444006052752295
2014-07-31,-0.01343759786941845,-0.022005985079112562,-0.04924982285364886
2014-08-31,0.039463426104710875,0.04910463858493978,0.06590493416408845
2014-09-30,-0.013796244007375447,-0.01989482239720198,-0.022035329413529477
2014-10-31,0.023551005218668486,0.04103097192474471,0.020770599749993793
2014-11-30,0.02747201340845673,0.03394326394580234,0.04006346312025753
2014-12-31,-0.0025368594722424698,0.0062562330627768765,-0.00777868550508841
2015-01-31,-0.029628974479773196,-0.01616246923201911,0.0017100337818941502
2015-02-28,0.05620479752948193,0.05957315464336552,0.046630796540092
2015-03-31,-0.01570596578133776,-0.0005306393210816157,-0.02387109565066878
2015-04-30,0.009834127952042415,0.0002100917276306215,-0.0007725929422606002
2015-05-31,0.01285606924629179,0.019589648744643678,0.05008322272992645
2015-06-30,-0.020312205483185908,-0.016319462924246714,-0.01353974825539191
2015-07-31,0.022589624604254732,0.020896515790239125,0.026424010574213643
2015-08-31,-0.06095034304442659,-0.05413988040298469,-0.056333659837765455
2015-09-30,-0.02551576384109311,-0.025750883065648943,-0.032538398143727644
2015-10-31,0.08505931588920079,0.07167192525119093,0.06366830988604476
2015-11-30,0.00365502564727449,0.00795316393863454,-0.0018307291156401408
2015-12-31,-0.01728226959167045,-0.01703722857142044,-0.003938369186952276
2016-01-31,-0.049786368314021945,-0.055521939140243545,-0.06238933710086317
2016-02-29,-0.0008261136941282166,0.014306973222507907,-0.04277144957349222
2016-03-31,0.06726573977266792,0.08247001539958956,0.05878043200341935
2016-04-30,0.003941370937475819,0.008799233044229313,-0.06525223238262606
2016-05-31,0.01701141698712827,0.026241232189827202,0.027143955831404987
2016-06-30,0.0034759379392821366,0.0036800730604335864,0.05266333890483561
2016-07-31,0.03647131708204099,0.04521917620277424,0.05098238450329117
2016-08-31,0.0011973985915838536,0.007882736222883234,-0.014016099209299814
2016-09-30,5.8111227007495714e-05,0.003592751045236864,-0.0036726438977727166
2016-10-31,-0.017336758300763422,-0.02341837112257271,-0.010136888040511294
2016-11-30,0.0368380501527672,0.04932805563818651,0.020411278944040854
2016-12-31,0.020271743038587253,0.01593314920987812,0.01095880029041525
2017-01-31,0.017894706059951027,0.03237262889633364,0.08175291080689624
2017-02-28,0.03929165345430197,0.04069991323816859,0.06158664876100865
2017-03-31,0.0012498555792435084,0.003192062055806564,0.017923978100347206
2017-04-30,0.009926335398504182,0.012361474587558291,0.03794936472799285
2017-05-31,0.014112905146698607,0.020282275311475025,0.0364898522155942
2017-06-30,0.006374747535556002,0.010793989678562493,-0.03922947700673769
2017-07-31,0.020554379239808407,0.019222199588275875,0.03292574128335449
2017-08-31,0.0029177011259378105,0.0034658146552989932,0.007982588056007461
2017-09-30,0.020149307556109664,0.028604167655162667,0.038854251958301646
2017-10-31,0.023564213492759167,0.02571219964706724,0.048910130565617445
2017-11-30,0.030565863494076195,0.03827603545389549,0.047937246005450206
2017-12-31,0.012127684183527165,0.009834072690221539,0.008908933976815685
2018-01-31,0.056359074549678034,0.050315817767747587,0.07060921251813171
2018-02-28,-0.0363602280970754,-0.03683425565552339,-0.00566753329049102
2018-03-31,-0.02741018533038142,-0.002260837996321662,0.013602825725184889
2018-04-30,0.0051679889191571515,0.0010734570490657633,0.006518362854714308
2018-05-31,0.02430916967793184,0.02760479811809404,0.06870822810379361
2018-06-30,0.005750685658674648,0.010678627915817559,0.0110398585270382
2018-07-31,0.03704659696390866,0.03342428426844716,0.04173055038615738
2018-08-31,0.03192003976539204,0.03360906124311293,0.10697620213557572
2018-09-30,0.005945405838240658,0.001746499020439229,0.004505553784532285
2018-10-31,-0.06910442121350402,-0.07134590099287401,-0.05174149458724758
2018-11-30,0.018549384382246403,0.030461625523005808,0.024219058415755095
2018-12-31,-0.08804851921066104,-0.08919879976223928,-0.0667560223810658
2019-01-31,0.08006566290365225,0.09777890147576099,0.09992635123605333
2019-02-28,0.032415758376789006,0.046070244015861,0.037570715298794764
2019-03-31,0.01810075794589494,0.013650766094707653,-0.009239055209795656
2019-04-30,0.04085213551172706,0.040870794939020336,0.050027865755682265
2019-05-31,-0.06377110600510949,-0.05717043966969629,-0.05133157025244756
2019-06-30,0.06958609779051694,0.07552696467380919,0.07599886749257301
2019-07-31,0.015119823008586941,0.014606300059541843,0.009109427613890018
2019-08-31,-0.016743394580791326,-0.01861810448671879,0.00734655760343168
2019-09-30,0.01945801855681184,0.0225155222343958,-0.05496519650664139
2019-10-31,0.022104404622574236,0.013287028180138896,-0.020823393131744725
2019-11-30,0.036198477516424576,0.04075784942620503,0.033935845076791975
2019-12-31,0.029055420913262964,0.02817358615782215,0.02717280816246309
2020-01-31,-0.00040401026743686064,-0.003291967422867029,0.03337962454180152
2020-02-29,-0.07916563015927236,-0.08044692130781642,-0.05500318746531129
2020-03-31,-0.12487124089353452,-0.17066468546495797,-0.12577412454639914
2020-04-30,0.12698320355971648,0.1469863221167996,0.08126918697547102
2020-05-31,0.047645458369749205,0.06594099464713557,0.08262280007567606
2020-06-30,0.01773432319493229,0.014880713127154584,0.031683501940238466
2020-07-31,0.05889226072248932,0.049956939220167605,0.08855022692347851
2020-08-31,0.06979675903754634,0.04917131853664555,0.03788918251156497
2020-09-30,-0.037443439073238216,-0.021325477342266183,0.015632591082728346
2020-10-31,-0.024933685502986136,-0.0055006880668090315,0.02372494308440266
2020-11-30,0.10877670036854292,0.15079239908796552,0.08732093199978389
2020-12-31,0.037048547884101835,0.04093764766751718,0.0091936114121488
2021-01-31,-0.01019032258429109,-0.005675597801833523,0.04761633371455826
2021-02-28,0.027805424568180914,0.057112845808386284,-0.024897394801657813
2021-03-31,0.045399372596462095,0.05536253138979835,-0.030204982461900152
2021-04-30,0.052910246254435966,0.049459210561730894,0.060216331599900336
2021-05-31,0.006565917370856544,0.016805525419096884,0.022568928727303025
2021-06-30,0.02242765880968145,0.008272985595735678,0.04061428660964525
2021-07-31,0.02441233953812816,0.015910337865320933,0.06423945387468456
2021-08-31,0.029759907572236344,0.0268643782249841,0.0157200083308294
2021-09-30,-0.046605369977848365,-0.036567425940438034,-0.06046708696013447
2021-10-31,0.07016350495869306,0.05895773775330022,0.05605146216905403
2021-11-30,-0.008034971718483663,-0.022602306388139835,0.017509696419809668
2021-12-31,0.04624776220334503,0.061777790874467345,0.019405051694864443
2022-01-31,-0.05274113444856565,-0.046686086244061537,-0.10830841979613012
2022-02-28,-0.02951706567767609,-0.011080223242436396,-0.00682265221110544
2022-03-31,0.03759052091573234,0.032687564531487995,0.054472345663300455
2022-04-30,-0.0877692900559831,-0.0650236640335878,-0.07292574766151061
2022-05-31,0.002257237348262775,0.009954170062641501,0.013199701094618625
2022-06-30,-0.08246022138653086,-0.0912766585307414,-0.10579071657684477
2022-07-31,0.09208737281033486,0.09394318535767249,0.10956074388340045
2022-08-31,-0.040801966923022515,-0.027175862204719143,0.03388585956029458
2022-09-30,-0.09244597070630078,-0.08955521248337765,-0.037478651403307736
2022-10-31,0.08127561475864664,0.09975978343962395,0.13244643688353858
2022-11-30,0.05559153741661049,0.07025678120254025,0.03342363376076255
2022-12-31,-0.05762815937493582,-0.050799802907921764,-0.062261503104797805
2023-01-31,0.06288735059518435,0.07582302133249486,0.018865554547290116
2023-02-28,-0.025142802560680688,-0.027420513886961668,-0.06596356791064234
2023-03-31,0.037077879247495504,0.004739558707836866,0.03985339116986081
2023-04-30,0.015974984962049632,0.004413795995740373,0.0013143912916766575
2023-05-31,0.00461611635189807,-0.024504467401438912,-0.04467890028941769
2023-06-30,0.0647998658012987,0.08021430542051185,0.056027117801896405
2023-07-31,0.032733226073383914,0.03744060287541009,-0.0012543972500862444
2023-08-31,-0.016251982967354084,-0.027112888703631044,-0.018484706930085103
2023-09-30,-0.04743445443924976,-0.046929097182013824,-0.007134594063809058
2023-10-31,-0.021708552240761514,-0.036923542918355,-0.018731158074714854
2023-11-30,0.0913436913860195,0.0987091037204863,0.07458218827488085
2023-12-31,0.04565544274769784,0.06751276836363904,0.013887976764917244
2024-01-31,0.015926386296623463,-0.0035310425192469504,0.026999342960666167
2024-02-29,0.05218691745251891,0.048285831432300225,0.06076134543591774
2024-03-31,0.03270189877116736,0.04696777297041887,0.023595787467299643
2024-04-30,-0.04031955836276202,-0.04721799250826045,-0.00909723572449401
2024-05-31,0.050579633494161724,0.030272266541402606,-0.001215525143540487
2024-06-30,0.03528021993975794,-0.00047313254020896374,-0.009670455217581224
2024-07-31,0.012109036971498455,0.04381092251070276,0.03150228232109594
2024-08-31,0.023365580095614957,0.02721113662238349,0.07969111496453672
2024-09-30,0.02100458893667101,0.02449680574085773,0.023198972207912723
2024-10-31,-0.008923564198756617,-0.0135597568678361,-0.020993382817093436
2024-11-30,0.059633414664085116,0.0682402191334609,0.10423377436117695
2024-12-31,-0.02049661371852962,-0.06347476641259334,-0.04269803487281386
